,zip_code,State,mean_housing_price
5645,06905,CT,241482.71
5646,62801,IL,59668.53
5647,02122,MA,307937.54
5648,15801,PA,95536.29
5649,48182,MI,175848.56
5650,64116,MO,129051.1
5651,04074,ME,311725.76
5652,91755,CA,430221.85
5653,08109,NJ,170501.93
5654,07644,NJ,315994.33
5655,32713,FL,173984.5
5656,45405,OH,41121.62
5657,29206,SC,214080.08
5658,01945,MA,523886.64
5659,06488,CT,213631.47
5660,12189,NY,152263.94
5661,52317,IA,207980.35
5662,66106,KS,98288.35
5663,01843,MA,211094.87
5664,66202,KS,155690.85
5665,68114,NE,164568.69
5666,60431,IL,177853.04
5667,76018,TX,128291.49
5668,21076,MD,338394.9
5669,72802,AR,114749.8
5670,43211,OH,58198.15
5671,75090,TX,90613.67
5672,46528,IN,151413.16
5673,87701,NM,126063.57
5674,74801,OK,57133.97
5675,20879,MD,280680.15
5676,80921,CO,385354.18
5677,45449,OH,99780.21
5678,44320,OH,80838.44
5679,31558,GA,142218.01
5680,84721,UT,197915.4
5681,84098,UT,632032.65
5682,44202,OH,237996.58
5683,95133,CA,576917.45
5684,10308,NY,388355.89
5685,44011,OH,269519.54
5686,15239,PA,133873.81
5687,02171,MA,348325.07
5688,67114,KS,93417.65
5689,32176,FL,186055.16
5690,71109,LA,62368.36
5691,89408,NV,194125.37
5692,10552,NY,462992.23
5693,84302,UT,188222.72
5694,44001,OH,156210.26
5695,19040,PA,246760.65
5696,37216,TN,178932.83
5697,44067,OH,174056.11
5698,60008,IL,228889.19
5699,99403,WA,168681.25
5700,60439,IL,353496.0
5701,20005,DC,376301.32
5702,53143,WI,125509.1
5703,53090,WI,177606.27
5704,39648,MS,82674.37
5705,11418,NY,395251.91
5706,10541,NY,353541.67
5707,49685,MI,173770.7
5708,19608,PA,197672.11
5709,34233,FL,204066.67
5710,01720,MA,476147.38
5711,64063,MO,141917.42
5712,46806,IN,39999.81
5713,77632,TX,137465.24
5714,99212,WA,156313.53
5715,21613,MD,139093.95
5716,01056,MA,200463.85
5717,48532,MI,101651.65
5718,27403,NC,123043.55
5719,11415,NY,220014.55
5720,48176,MI,288093.0
5721,40215,KY,73758.07
5722,10954,NY,353275.24
5723,77578,TX,211496.44
5724,44131,OH,185011.51
5725,66203,KS,151547.02
5726,75048,TX,205761.32
5727,63111,MO,98584.18
5728,54022,WI,204127.08
5729,07108,NJ,193264.54
5730,79764,TX,99280.65
5731,20832,MD,409319.26
5732,48168,MI,391294.25
5733,48331,MI,279663.67
5734,29420,SC,156488.15
5735,38863,MS,108201.04
5736,12304,NY,111163.88
5737,48209,MI,32417.09
5738,60443,IL,177853.53
5739,13208,NY,64852.34
5740,19348,PA,319539.66
5741,55447,MN,285999.64
5742,20018,DC,351658.64
5743,31768,GA,58727.43
5744,90732,CA,488906.2
5745,36265,AL,118369.21
5746,28043,NC,94567.16
5747,73130,OK,112904.25
5748,92868,CA,397358.5
5749,46517,IN,118063.94
5750,83634,ID,174001.03
5751,39305,MS,141673.04
5752,66047,KS,198755.11
5753,28504,NC,101534.73
5754,23061,VA,221802.35
5755,35613,AL,192768.22
5756,30116,GA,121104.95
5757,42633,KY,74372.07
5758,02888,RI,186782.53
5759,97078,OR,242481.34
5760,80002,CO,248887.17
5761,55437,MN,243000.9
5762,93618,CA,164383.95
5763,80224,CO,304556.25
5764,36869,AL,85070.07
5765,88030,NM,111706.05
5766,77038,TX,107765.73
5767,89118,NV,178873.93
5768,49002,MI,134910.13
5769,62401,IL,128033.9
5770,13850,NY,130385.97
5771,90606,CA,341561.17
5772,45505,OH,60472.67
5773,49783,MI,90286.5
5774,99004,WA,196597.66
5775,95054,CA,725086.34
5776,75235,TX,124523.44
5777,31520,GA,65460.28
5778,20659,MD,256560.74
5779,85715,AZ,199761.92
5780,44110,OH,49915.99
5781,60450,IL,181658.52
5782,48125,MI,86079.4
5783,75022,TX,345882.41
5784,49316,MI,209414.88
5785,88007,NM,199727.34
5786,19027,PA,244609.32
5787,33931,FL,365788.66
5788,91103,CA,514484.25
5789,66030,KS,168271.93
5790,33483,FL,410846.96
5791,66046,KS,146742.66
5792,49735,MI,119257.01
5793,43078,OH,107041.54
5794,95827,CA,232935.99
5795,80207,CO,316432.88
5796,82007,WY,166299.38
5797,32804,FL,237294.77
5798,77505,TX,161408.01
5799,71037,LA,166085.45
5800,43609,OH,34218.73
5801,55410,MN,343906.38
5802,46311,IN,208847.32
5803,46324,IN,94202.12
5804,07652,NJ,512146.87
5805,55412,MN,136549.82
5806,39507,MS,127881.96
5807,01027,MA,218533.49
5808,59714,MT,293675.0
5809,40330,KY,117269.51
5810,60426,IL,44530.44
5811,14072,NY,175359.18
5812,26501,WV,116890.08
5813,93444,CA,460839.88
5814,85215,AZ,229840.55
5815,08536,NJ,361688.85
5816,45245,OH,162982.28
5817,36092,AL,128439.49
5818,55057,MN,200791.22
5819,91724,CA,425810.78
5820,53716,WI,187891.23
5821,27401,NC,90604.69
5822,07866,NJ,310787.03
5823,29307,SC,120797.08
5824,96150,CA,341052.05
5825,73135,OK,112263.55
5826,08611,NJ,78012.14
5827,02126,MA,289223.29
5828,95363,CA,265321.36
5829,85028,AZ,287424.25
5830,28472,NC,76398.73
5831,93950,CA,739995.05
5832,71301,LA,68300.97
5833,36360,AL,75267.16
5834,02818,RI,355859.43
5835,27803,NC,103221.81
5836,70586,LA,78442.42
5837,44104,OH,71252.79
5838,87501,NM,416476.03
5839,82070,WY,215433.14
5840,84044,UT,173510.76
5841,20871,MD,404055.27
5842,04092,ME,195516.78
5843,77069,TX,201253.72
5844,27886,NC,64388.82
5845,36066,AL,169101.05
5846,48314,MI,208962.71
5847,19604,PA,51426.16
5848,32796,FL,121207.24
5849,49445,MI,123241.01
5850,15220,PA,124145.14
5851,01606,MA,204674.6
5852,15425,PA,89242.11
5853,67211,KS,60649.69
5854,46013,IN,93327.45
5855,92596,CA,320180.63
5856,14213,NY,70442.96
5857,34465,FL,100943.81
5858,44511,OH,71403.14
5859,48382,MI,253866.79
5860,13204,NY,56363.17
5861,30035,GA,115489.9
5862,31903,GA,41777.12
5863,55431,MN,229927.27
5864,71701,AR,48663.11
5865,01950,MA,404283.47
5866,33004,FL,164545.84
5867,12477,NY,176047.86
5868,45251,OH,108072.39
5869,19963,DE,185126.96
5870,48813,MI,126235.01
5871,94506,CA,1481414.45
5872,73115,OK,69253.16
5873,17552,PA,180601.16
5874,57301,SD,140648.83
5875,80109,CO,349555.51
5876,60661,IL,305235.92
5877,55075,MN,169970.33
5878,34482,FL,150423.78
5879,20876,MD,307487.85
5880,80915,CO,168324.2
5881,35126,AL,138821.46
5882,21078,MD,242051.05
5883,79413,TX,110561.08
5884,29644,SC,143541.83
5885,34994,FL,125499.48
5886,77503,TX,98049.19
5887,02445,MA,659768.79
5888,56537,MN,144834.04
5889,50208,IA,96398.72
5890,14526,NY,176221.77
5891,91501,CA,573182.29
5892,49014,MI,106456.61
5893,34442,FL,173179.54
5894,32097,FL,161425.39
5895,03246,NH,174517.32
5896,56501,MN,193140.4
5897,45822,OH,114595.15
5898,35950,AL,94117.55
5899,54937,WI,151443.63
5900,24179,VA,134174.05
5901,23704,VA,107424.01
5902,55038,MN,257089.07
5903,08721,NJ,251548.95
5904,17545,PA,194338.48
5905,84341,UT,205180.86
5906,98005,WA,601587.63
5907,76148,TX,117978.75
5908,87002,NM,105140.06
5909,84045,UT,265217.84
5910,89706,NV,195454.22
5911,67204,KS,98701.93
5912,77545,TX,154058.0
5913,97439,OR,228211.17
5914,27896,NC,158044.77
5915,28139,NC,121675.57
5916,30009,GA,287182.99
5917,07450,NJ,581007.36
5918,27712,NC,201114.76
5919,24523,VA,131968.76
5920,36207,AL,110589.39
5921,66210,KS,222110.5
5922,93560,CA,183264.84
5923,61455,IL,76319.47
5924,50320,IA,147298.13
5925,34736,FL,178851.11
5926,95949,CA,330890.9
5927,94706,CA,629521.59
5928,24740,WV,66850.39
5929,80403,CO,397527.01
5930,35633,AL,139462.93
5931,46323,IN,97419.95
5932,29706,SC,63708.49
5933,57078,SD,145351.76
5934,21037,MD,341610.55
5935,44709,OH,106073.47
5936,07901,NJ,749949.04
5937,28326,NC,163007.04
5938,21012,MD,360845.62
5939,37321,TN,100825.98
5940,37766,TN,81982.78
5941,95448,CA,589620.7
5942,92606,CA,604536.25
5943,30017,GA,210815.37
5944,33948,FL,133282.46
5945,20017,DC,350409.76
5946,44641,OH,125427.24
5947,38555,TN,108119.99
5948,30106,GA,140174.86
5949,98108,WA,334812.07
5950,73521,OK,53709.52
5951,32407,FL,208046.65
5952,60124,IL,289284.59
5953,98264,WA,264687.15
5954,68845,NE,171567.4
5955,91361,CA,765816.25
5956,76177,TX,207084.48
5957,23502,VA,166807.31
5958,74134,OK,144741.7
5959,33609,FL,270293.32
5960,43812,OH,80595.9
5961,26201,WV,79056.46
5962,92551,CA,225304.9
5963,31008,GA,129287.73
5964,13901,NY,100631.54
5965,75965,TX,162228.16
5966,19006,PA,346622.26
5967,75146,TX,127841.59
5968,43231,OH,131927.2
5969,07310,NJ,503743.74
5970,36203,AL,104318.84
5971,48442,MI,171676.44
5972,34771,FL,221530.85
5973,85755,AZ,276420.88
5974,19106,PA,327755.45
5975,53224,WI,127120.58
5976,28501,NC,47729.15
5977,11001,NY,445208.19
5978,53589,WI,195513.42
5979,98230,WA,241445.07
5980,35150,AL,67137.03
5981,32826,FL,164056.69
5982,66209,KS,353020.82
5983,91201,CA,570377.45
5984,24503,VA,192415.73
5985,74804,OK,106735.56
5986,44123,OH,92872.48
5987,48033,MI,140044.21
5988,35235,AL,111935.64
5989,19061,PA,148952.62
5990,78102,TX,93878.02
5991,27408,NC,185333.76
5992,22655,VA,218378.5
5993,01749,MA,310866.92
5994,48210,MI,21099.9
5995,08104,NJ,45467.23
5996,60430,IL,156865.24
5997,24151,VA,141803.99
5998,11776,NY,308729.29
5999,94024,CA,1991723.65
6000,07201,NJ,211152.51
6001,14206,NY,60782.77
6002,95819,CA,425762.35
6003,29492,SC,375951.91
6004,55317,MN,304566.07
6005,15644,PA,134362.13
6006,91307,CA,525950.43
6007,48169,MI,222805.22
6008,91775,CA,600015.91
6009,21158,MD,275886.18
6010,29379,SC,50350.61
6011,60177,IL,205810.8
6012,99705,AK,202176.0
6013,63138,MO,94504.46
6014,41102,KY,76562.89
6015,77086,TX,105362.45
6016,33773,FL,146675.68
6017,47710,IN,82278.91
6018,94105,CA,921866.05
6019,33181,FL,181804.48
6020,46706,IN,122302.88
6021,43311,OH,108787.68
6022,80528,CO,356310.34
6023,19010,PA,522068.27
6024,02114,MA,463453.91
6025,78214,TX,72761.99
6026,79601,TX,104876.4
6027,23294,VA,171711.14
6028,91737,CA,452990.26
6029,54476,WI,152880.77
6030,45030,OH,154906.65
6031,34695,FL,215678.57
6032,36606,AL,80572.66
6033,06850,CT,268957.07
6034,33185,FL,291329.69
6035,02649,MA,329699.17
6036,07094,NJ,384034.09
6037,70043,LA,121828.79
6038,35901,AL,81912.57
6039,53029,WI,321900.96
6040,97317,OR,167802.11
6041,93041,CA,299271.82
6042,23504,VA,141328.9
6043,79119,TX,243629.19
6044,36693,AL,131882.15
6045,01890,MA,732969.98
6046,60194,IL,223664.04
6047,28714,NC,136548.53
6048,14760,NY,72233.19
6049,07080,NJ,305616.69
6050,18067,PA,180522.82
6051,14211,NY,34882.09
6052,63020,MO,125480.58
6053,14051,NY,240486.2
6054,70427,LA,61650.4
6055,33323,FL,251091.3
6056,78222,TX,110467.29
6057,12110,NY,203653.63
6058,31503,GA,66746.58
6059,46012,IN,86287.04
6060,32601,FL,123909.3
6061,85901,AZ,159365.12
6062,95965,CA,164177.22
6063,02129,MA,501595.43
6064,32141,FL,140334.13
6065,90602,CA,397579.21
6066,18603,PA,94027.34
6067,13820,NY,107772.94
6068,46808,IN,75313.43
6069,77026,TX,80018.89
6070,08028,NJ,181320.2
6071,76082,TX,181581.93
6072,82609,WY,237965.11
6073,34714,FL,189673.98
6074,54452,WI,101692.95
6075,98506,WA,240995.69
6076,37725,TN,129952.03
6077,29340,SC,58616.67
6078,55430,MN,149190.04
6079,03110,NH,357634.83
6080,70520,LA,144342.13
6081,55066,MN,159798.68
6082,76310,TX,145973.79
6083,31407,GA,146683.61
6084,11967,NY,223302.52
6085,72904,AR,56996.68
6086,74037,OK,180612.88
6087,07008,NJ,245916.04
6088,97031,OR,287813.17
6089,48624,MI,93930.85
6090,31721,GA,138506.69
6091,17821,PA,133957.91
6092,75180,TX,92997.75
6093,46818,IN,142630.39
6094,44147,OH,208737.5
6095,82501,WY,166224.95
6096,11791,NY,621454.71
6097,36108,AL,44381.46
6098,07071,NJ,322134.45
6099,50125,IA,173387.04
6100,15241,PA,252290.3
6101,36575,AL,129458.16
6102,97232,OR,402939.41
6103,48458,MI,65276.11
6104,07801,NJ,272923.6
6105,16365,PA,89914.58
6106,39073,MS,149340.79
6107,84075,UT,256794.45
6108,65251,MO,122771.5
6109,29108,SC,96909.98
6110,33603,FL,149542.6
6111,85031,AZ,117544.3
6112,93023,CA,506966.87
6113,44223,OH,140567.09
6114,16505,PA,129268.95
6115,01887,MA,383255.76
6116,31312,GA,167924.61
6117,80905,CO,180631.28
6118,86323,AZ,198230.49
6119,23692,VA,250314.05
6120,71055,LA,108824.88
6121,79905,TX,75315.24
6122,84124,UT,359776.49
6123,83202,ID,182606.15
6124,08108,NJ,209017.75
6125,70438,LA,124085.75
6126,33711,FL,111329.29
6127,27501,NC,148657.14
6128,19422,PA,364722.72
6129,01301,MA,158999.61
6130,60175,IL,383792.18
6131,90746,CA,400354.22
6132,74107,OK,78266.44
6133,31701,GA,41768.49
6134,49091,MI,92265.6
6135,62305,IL,164028.66
6136,13790,NY,75738.18
6137,11021,NY,890574.25
6138,33037,FL,625686.21
6139,50009,IA,176013.67
6140,24014,VA,150118.92
6141,99501,AK,222093.41
6142,19046,PA,289390.19
6143,37745,TN,92232.03
6144,43611,OH,77260.5
6145,70116,LA,202729.1
6146,12534,NY,155348.14
6147,61101,IL,49981.25
6148,53022,WI,225620.17
6149,70611,LA,217757.67
6150,94702,CA,591820.94
6151,53110,WI,129313.23
6152,98075,WA,683641.08
6153,74145,OK,113260.07
6154,11501,NY,443327.81
6155,55746,MN,90794.02
6156,80246,CO,313102.5
6157,98053,WA,576640.22
6158,74601,OK,39765.45
6159,68504,NE,105955.98
6160,68130,NE,255957.12
6161,84040,UT,257921.29
6162,63135,MO,82620.86
6163,48202,MI,61695.8
6164,55441,MN,277750.15
6165,53005,WI,251702.84
6166,06032,CT,278599.97
6167,97103,OR,217764.44
6168,90265,CA,2205455.25
6169,11795,NY,418530.6
6170,75407,TX,155300.51
6171,98177,WA,494149.37
6172,78114,TX,199134.19
6173,24333,VA,97356.16
6174,38351,TN,91173.91
6175,79414,TX,91787.98
6176,33431,FL,309873.73
6177,07029,NJ,371733.79
6178,19014,PA,216987.03
6179,85748,AZ,203103.58
6180,48393,MI,225785.18
6181,29532,SC,72439.61
6182,29341,SC,96854.41
6183,32206,FL,63991.58
6184,61364,IL,60531.76
6185,48912,MI,83635.56
6186,47265,IN,95444.37
6187,19605,PA,141187.66
6188,97415,OR,271786.05
6189,73139,OK,101927.23
6190,14456,NY,99177.86
6191,83716,ID,260979.51
6192,20037,DC,479106.35
6193,60502,IL,244460.55
6194,60419,IL,97797.51
6195,41091,KY,256179.48
6196,20720,MD,339011.06
6197,29671,SC,117224.89
6198,33472,FL,243998.54
6199,48094,MI,280560.33
6200,89144,NV,266778.6
6201,79065,TX,51668.74
6202,14218,NY,86317.96
6203,19342,PA,377016.65
6204,11423,NY,421678.59
6205,04102,ME,228505.36
6206,38133,TN,149471.3
6207,79765,TX,205556.03
6208,99515,AK,312699.79
6209,75602,TX,70977.53
6210,08057,NJ,406914.32
6211,28716,NC,120981.72
6212,11563,NY,374455.65
6213,13206,NY,84792.57
6214,19023,PA,84125.64
6215,95519,CA,286355.63
6216,76135,TX,123814.26
6217,44149,OH,199647.27
6218,22303,VA,327626.46
6219,60473,IL,152375.81
6220,01581,MA,389886.38
6221,39560,MS,127113.6
6222,78374,TX,172385.2
6223,49829,MI,75359.88
6224,23221,VA,278192.75
6225,53121,WI,191689.36
6226,43138,OH,104885.99
6227,84128,UT,203574.23
6228,91768,CA,301894.79
6229,28732,NC,207440.35
6230,28630,NC,108262.08
6231,55350,MN,158196.8
6232,28036,NC,293177.7
6233,53538,WI,147095.96
6234,85749,AZ,348145.0
6235,28312,NC,144582.81
6236,45219,OH,103540.72
6237,38732,MS,104844.4
6238,91340,CA,317361.07
6239,70582,LA,84641.07
6240,76067,TX,75399.99
6241,07203,NJ,214534.44
6242,95746,CA,652800.34
6243,67208,KS,91856.78
6244,32060,FL,122933.2
6245,48837,MI,164681.7
6246,07950,NJ,418624.54
6247,11768,NY,633118.6
6248,60045,IL,782057.64
6249,90240,CA,448137.82
6250,33971,FL,138994.62
6251,47834,IN,92536.41
6252,18976,PA,315773.77
6253,43140,OH,133335.23
6254,32805,FL,94897.25
6255,38478,TN,94601.0
6256,72715,AR,144764.21
6257,48114,MI,261608.69
6258,38614,MS,88573.77
6259,98642,WA,321128.39
6260,33898,FL,114457.77
6261,33634,FL,148525.02
6262,44314,OH,67990.88
6263,49093,MI,97617.07
6264,49512,MI,170340.12
6265,29204,SC,103334.88
6266,56377,MN,199893.12
6267,32081,FL,327118.68
6268,23114,VA,243464.06
6269,65738,MO,129873.85
6270,73114,OK,73567.56
6271,75181,TX,153692.63
6272,44017,OH,131609.82
6273,06825,CT,436065.56
6274,06062,CT,188498.59
6275,97055,OR,246287.26
6276,11714,NY,386659.52
6277,91010,CA,373372.06
6278,15147,PA,86528.19
6279,32226,FL,192938.48
6280,06112,CT,135293.8
6281,02601,MA,242525.17
6282,76120,TX,139191.78
6283,44126,OH,149402.39
6284,44142,OH,125387.69
6285,11747,NY,595197.59
6286,03842,NH,282350.92
6287,35214,AL,87272.68
6288,53024,WI,227605.31
6289,33469,FL,287416.91
6290,29506,SC,80354.64
6291,32305,FL,100651.7
6292,66605,KS,80115.98
6293,34102,FL,533375.47
6294,38372,TN,81420.12
6295,07086,NJ,579735.03
6296,18235,PA,157732.63
6297,19073,PA,398586.02
6298,75237,TX,121212.32
6299,07095,NJ,246579.08
6300,60491,IL,314697.63
6301,92106,CA,787479.57
6302,85019,AZ,112096.26
6303,40031,KY,206042.85
6304,10990,NY,301072.75
6305,70706,LA,159763.32
6306,33129,FL,359329.23
6307,34480,FL,148719.94
6308,48854,MI,155902.55
6309,84108,UT,398481.34
6310,34286,FL,152882.6
6311,99202,WA,127697.84
6312,27801,NC,47335.45
6313,57110,SD,236283.21
6314,73018,OK,62999.84
6315,82414,WY,244837.79
6316,30643,GA,131733.37
6317,84032,UT,341049.28
6318,30071,GA,158634.76
6319,33598,FL,198774.31
6320,35661,AL,136179.05
6321,48201,MI,206186.94
6322,06037,CT,234782.84
6323,70535,LA,103263.12
6324,20646,MD,298321.86
6325,70435,LA,189358.9
6326,37411,TN,106960.69
6327,30728,GA,100659.55
6328,44906,OH,91099.64
6329,92316,CA,232470.53
6330,78380,TX,113110.66
6331,67530,KS,82773.19
6332,40204,KY,159812.36
6333,60130,IL,229536.41
6334,37932,TN,233716.65
6335,78620,TX,327333.87
6336,49307,MI,103255.51
6337,29102,SC,97570.13
6338,19341,PA,317863.41
6339,08034,NJ,230422.05
6340,35903,AL,70806.19
6341,74021,OK,141580.7
6342,92860,CA,405187.02
6343,22911,VA,298781.52
6344,44622,OH,143028.63
6345,44820,OH,83847.37
6346,28557,NC,200288.71
6347,07871,NJ,334516.15
6348,17225,PA,178119.9
6349,75212,TX,94803.37
6350,79703,TX,140980.85
6351,37212,TN,303780.69
6352,55401,MN,223222.91
6353,58401,ND,172451.89
6354,73010,OK,140072.06
6355,31750,GA,62407.91
6356,40059,KY,360716.32
6357,46619,IN,64264.56
6358,50703,IA,63967.97
6359,76009,TX,140133.2
6360,33405,FL,199203.34
6361,55906,MN,205939.14
6362,76052,TX,195983.18
6363,02915,RI,192311.2
6364,13205,NY,57516.2
6365,18049,PA,192811.33
6366,44830,OH,69219.99
6367,94301,CA,2444687.96
6368,83703,ID,204776.82
6369,06443,CT,413152.81
6370,18020,PA,210105.58
6371,85284,AZ,345015.58
6372,46319,IN,130058.22
6373,36507,AL,108724.05
6374,06001,CT,335682.07
6375,44057,OH,136956.79
6376,24015,VA,159932.21
6377,27546,NC,154570.63
6378,11369,NY,419628.8
6379,75215,TX,81816.06
6380,30548,GA,243173.44
6381,43952,OH,59508.22
6382,02170,MA,359251.87
6383,30677,GA,222210.28
6384,10310,NY,359217.46
6385,75156,TX,167047.24
6386,16148,PA,145488.56
6387,97850,OR,153903.4
6388,38901,MS,77064.03
6389,11784,NY,275293.8
6390,34474,FL,149027.72
6391,38141,TN,109022.95
6392,98686,WA,279989.16
6393,02871,RI,333441.49
6394,35976,AL,134961.77
6395,40014,KY,241105.86
6396,55803,MN,198800.33
6397,29627,SC,99118.33
6398,95367,CA,238457.14
6399,02190,MA,315416.85
6400,08690,NJ,266505.62
6401,28387,NC,227634.64
6402,26104,WV,92000.14
6403,12508,NY,257741.24
6404,29410,SC,182363.14
6405,02554,MA,1103212.71
6406,68128,NE,158981.92
6407,77568,TX,112089.16
6408,21214,MD,139706.2
6409,23226,VA,253625.67
6410,84651,UT,208484.86
6411,59106,MT,344007.16
6412,91506,CA,538577.34
6413,89027,NV,192413.28
6414,49401,MI,179008.38
6415,44647,OH,95505.96
6416,37015,TN,135664.93
6417,19008,PA,309977.77
6418,55344,MN,211038.57
6419,91731,CA,353893.72
6420,59937,MT,344439.98
6421,13903,NY,94338.05
6422,48334,MI,223725.37
6423,10303,NY,273661.85
6424,06107,CT,344430.06
6425,44278,OH,151657.8
6426,61550,IL,175302.51
6427,86005,AZ,311730.64
6428,66221,KS,441542.47
6429,63137,MO,48444.75
6430,02152,MA,326337.95
6431,10605,NY,621614.7
6432,27536,NC,47023.58
6433,62220,IL,98047.72
6434,06801,CT,318963.73
6435,44333,OH,235182.27
6436,97424,OR,186963.18
6437,46703,IN,153581.52
6438,61073,IL,162256.6
6439,94127,CA,1114807.56
6440,24201,VA,89429.24
6441,78724,TX,148833.33
6442,34473,FL,120134.14
6443,33168,FL,175685.81
6444,11239,NY,313225.19
6445,30314,GA,101626.56
6446,29053,SC,94379.48
6447,40769,KY,61442.39
6448,49058,MI,121781.84
6449,10543,NY,663368.65
6450,48213,MI,28879.28
6451,87508,NM,342500.57
6452,33983,FL,147964.75
6453,08015,NJ,156360.62
6454,90245,CA,843114.87
6455,95620,CA,335499.38
6456,19090,PA,221943.19
6457,57501,SD,169642.75
6458,73501,OK,58186.4
6459,27021,NC,122852.77
6460,25414,WV,223485.16
6461,55362,MN,187438.49
6462,98422,WA,320006.55
6463,53597,WI,289823.37
6464,73036,OK,81668.2
6465,27510,NC,227683.63
6466,08210,NJ,212845.6
6467,36804,AL,156142.89
6468,55331,MN,442390.6
6469,39553,MS,105266.21
6470,11694,NY,422706.53
6471,97060,OR,231447.04
6472,31015,GA,77293.32
6473,33872,FL,119810.99
6474,95212,CA,292720.89
6475,53012,WI,255707.12
6476,21901,MD,215682.62
6477,75964,TX,98366.35
6478,80223,CO,219740.83
6479,18640,PA,102395.68
6480,55438,MN,267911.17
6481,39440,MS,66855.94
6482,34222,FL,202556.94
6483,01570,MA,151328.72
6484,33896,FL,203744.2
6485,02842,RI,336158.01
6486,32024,FL,121191.18
6487,02476,MA,509220.05
6488,54166,WI,117347.69
6489,32025,FL,89414.76
6490,37748,TN,90189.43
6491,47172,IN,163315.35
6492,33760,FL,129629.9
6493,42501,KY,86546.3
6494,35763,AL,261201.44
6495,48184,MI,92229.07
6496,19801,DE,101974.5
6497,33316,FL,412326.97
6498,55435,MN,232017.53
6499,06615,CT,222113.73
6500,37210,TN,142535.56
6501,97215,OR,343932.38
6502,53548,WI,131783.88
6503,78503,TX,91891.48
6504,14610,NY,145733.61
6505,29569,SC,115277.6
6506,92532,CA,303274.93
6507,91040,CA,424323.01
6508,18914,PA,319107.58
6509,53149,WI,241747.39
6510,32934,FL,238017.67
6511,11422,NY,387338.63
6512,44092,OH,132491.85
6513,92603,CA,976403.75
6514,48240,MI,80881.45
6515,33704,FL,273480.11
6516,07206,NJ,211496.91
6517,30277,GA,204289.97
6518,48838,MI,112571.44
6519,90061,CA,268057.16
6520,70526,LA,101815.07
6521,70125,LA,233553.56
6522,77039,TX,90147.05
6523,45205,OH,71072.21
6524,06401,CT,203414.55
6525,94022,CA,2320310.87
6526,10703,NY,362220.78
6527,83204,ID,151060.36
6528,44055,OH,62801.81
6529,16201,PA,93435.22
6530,63115,MO,22455.96
6531,65020,MO,172694.14
6532,04073,ME,147159.78
6533,94618,CA,997084.93
6534,57783,SD,224640.47
6535,02882,RI,394675.86
6536,19804,DE,161665.09
6537,08260,NJ,239284.61
6538,75142,TX,144035.82
6539,63084,MO,145239.14
6540,78801,TX,97869.85
6541,53089,WI,259651.92
6542,55405,MN,289927.62
6543,68847,NE,152603.69
6544,34228,FL,577071.41
6545,15228,PA,211339.04
6546,11232,NY,355512.48
